rev_util,age,late_30_59,debt_ratio,monthly_inc,open_credit,late_90,real_estate,late_60_89,dependents,dlq_2yrs,total_late,financial_stress
0.570476261,31.0,0.0,0.775545852,3434.0,6.0,0.0,1.0,0.0,1.0,0,0.0,0.4424304978830194
0.046714896,33.0,1.0,0.376381434,6333.0,15.0,0.0,2.0,0.0,1.0,0,1.0,0.017582619545640863
0.009150434,69.0,0.0,0.190888554,7967.0,7.0,0.0,1.0,0.0,2.0,0,0.0,0.001746713114732436
0.0,63.0,0.0,0.243438762,5943.0,7.0,0.0,1.0,0.0,1.0,0,0.0,0.0
0.042866498,59.0,1.0,0.069540102,4500.0,9.0,0.0,0.0,0.0,0.0,0,1.0,0.0029809406433027965
0.071653103,47.0,0.0,0.597567072,6000.0,10.0,0.0,2.0,0.0,0.0,0,0.0,0.04281753495942442
0.221477852,27.0,0.0,1.178547635,1500.0,4.0,0.0,1.0,0.0,1.0,0,0.0,0.26102219867948
0.530154215,45.0,0.0,0.255048409,7229.0,4.0,0.0,2.0,0.0,2.0,0,0.0,0.13521498906039392
0.97915545,57.0,0.0,0.314315963,8500.0,7.0,0.0,2.0,1.0,1.0,0,1.0,0.30776418819344836
0.823627288,32.0,0.0,0.08041958,857.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.06623576057749904
0.9999999,49.0,0.0,0.0,8035.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0
0.223510416,40.0,1.0,0.443280977,9167.0,16.0,0.0,1.0,0.0,2.0,0,1.0,0.09907791557415643
0.257018579,61.0,0.0,0.723128599,4167.0,18.0,0.0,1.0,0.0,0.0,0,0.0,0.18585748494924084
0.750589481,26.0,0.0,0.552618933,2080.0,9.0,0.0,0.0,0.0,1.0,0,0.0,0.41478995811124375
0.9999999,52.0,0.0,0.365572894,43000.0,8.0,0.0,4.0,0.0,2.0,0,0.0,0.3655728574427106
0.04795162,35.0,0.0,0.169474493,16916.0,12.0,0.0,3.0,0.0,0.0,0,0.0,0.00812657648802866
0.228059273,64.0,0.0,0.08649698,9271.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.01972643837549554
0.011079778,55.0,1.0,0.247574498,11543.0,9.0,0.0,1.0,0.0,3.0,0,1.0,0.0027430704763014443
0.056941779,68.0,0.0,0.006306385,11416.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.000359096780958915
0.223793114,34.0,0.0,0.221579961,4670.0,5.0,0.0,1.0,0.0,3.0,0,0.0,0.04958806947218855
0.02211678,37.0,0.0,0.373370459,7900.0,9.0,0.0,2.0,0.0,1.0,0,0.0,0.00825775230020202
0.0,45.0,0.0,0.841406654,5800.0,12.0,0.0,2.0,0.0,0.0,0,0.0,0.0
0.081250767,46.0,0.0,0.197289491,4500.0,13.0,0.0,0.0,0.0,1.0,0,0.0,0.016029922464789598
0.150237596,56.0,0.0,17.88118812,100.0,8.0,0.0,1.0,0.0,2.0,0,0.0,2.6864267167725595
0.013776233,52.0,0.0,0.468238793,4706.0,5.0,0.0,1.0,0.0,1.0,0,0.0,0.006450566712006769
0.914537927,64.0,0.0,0.47157942,4450.0,7.0,0.0,2.0,0.0,2.0,0,0.0,0.43127726518266235
0.193595223,62.0,0.0,0.322337019,16550.0,7.0,0.0,1.0,0.0,2.0,0,0.0,0.062402907074460244
0.463053743,32.0,0.0,0.505998957,3833.0,10.0,0.0,2.0,0.0,1.0,0,0.0,0.23430471099294606
0.103944803,84.0,0.0,0.022134952,2800.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.002300813225054456
0.171831658,61.0,0.0,0.831088793,4380.0,24.0,0.0,4.0,0.0,0.0,0,0.0,0.1428073652464088
0.0,59.0,0.0,0.421634698,5786.0,5.0,0.0,2.0,0.0,1.0,0,0.0,0.0
0.004274893,34.0,0.0,0.155669443,1560.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.000665470212194599
0.015922587,74.0,0.0,0.201749688,5600.0,12.0,0.0,1.0,0.0,1.0,0,0.0,0.003212376959402856
0.211367652,60.0,0.0,0.24045329,10500.0,19.0,0.0,2.0,0.0,0.0,0,0.0,0.050824047322975074
0.9999999,31.0,0.0,0.248629474,3100.0,2.0,1.0,0.0,1.0,3.0,0,2.0,0.2486294491370526
0.028168537,56.0,0.0,0.204407713,7259.0,6.0,0.0,1.0,0.0,1.0,0,0.0,0.005757866226725881
0.118921521,74.0,0.0,0.02399808,4166.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.00285388817467968
0.239541801,48.0,0.0,0.710130719,3059.0,9.0,0.0,1.0,0.0,0.0,0,0.0,0.17010599137468493
0.395823807,48.0,0.0,0.15795487,3500.0,7.0,1.0,0.0,0.0,2.0,0,1.0,0.0625222979775901
0.03775226,61.0,0.0,0.391102739,6900.0,19.0,0.0,2.0,0.0,1.0,0,0.0,0.01476501228944014
0.825230901,40.0,0.0,0.338748385,5416.0,7.0,1.0,0.0,0.0,0.0,0,1.0,0.27954563496584484
0.225264045,50.0,0.0,0.195734281,4500.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.044091895883226644
0.113810563,46.0,0.0,0.346072659,9000.0,14.0,0.0,1.0,0.0,0.0,0,0.0,0.03938672415969702
0.174241963,77.0,0.0,0.168924352,32333.0,7.0,0.0,1.0,0.0,1.0,0,0.0,0.029433710690982978
0.059165618,68.0,0.0,0.199629104,9166.0,8.0,0.0,2.0,0.0,0.0,0,0.0,0.011811179308946273
0.141671217,62.0,0.0,0.420082258,7050.0,22.0,0.0,1.0,0.0,1.0,0,0.0,0.05951356473096798
0.602955727,54.0,0.0,0.262918199,5708.0,7.0,0.0,0.0,0.0,2.0,0,0.0,0.15852803381957567
0.560457027,67.0,0.0,0.456913035,30333.0,30.0,0.0,2.0,0.0,0.0,0,0.0,0.256080121193647
0.030738174,70.0,0.0,0.379137691,3594.0,10.0,0.0,3.0,0.0,0.0,0,0.0,0.011654000315916234
0.084583083,63.0,0.0,0.135117704,3100.0,17.0,0.0,1.0,0.0,0.0,0,0.0,0.011428671972201434
0.05686137,73.0,1.0,0.68275154,2921.0,10.0,0.0,1.0,0.0,0.0,0,1.0,0.0388221879340098
0.968354803,34.0,0.0,0.202469136,2429.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.1960619603048602
0.002580437,85.0,1.0,0.156579678,1800.0,6.0,0.0,0.0,0.0,0.0,0,1.0,0.00040404399455928604
0.430911764,30.0,0.0,0.514045481,5232.0,12.0,0.0,1.0,0.0,0.0,0,0.0,0.22150824499393848
0.002423618,32.0,0.0,0.057939914,5125.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.000140424218488852
0.675300193,87.0,0.0,0.549973276,3741.0,9.0,0.0,1.0,0.0,0.0,0,0.0,0.3713970594276423
0.239549032,34.0,0.0,0.482542428,9250.0,8.0,0.0,2.0,0.0,0.0,0,0.0,0.1155925715263297
0.346528133,60.0,0.0,0.848537866,4000.0,14.0,0.0,1.0,0.0,0.0,0,0.0,0.2940422424847842
0.236951515,60.0,0.0,0.178065755,8333.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.042192950416868824
0.083546273,35.0,0.0,0.368280289,3738.0,8.0,0.0,1.0,0.0,2.0,0,0.0,0.030768445565312896
0.038949543,51.0,0.0,0.161473088,6000.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.006289302984398784
0.069388979,56.0,0.0,0.137938645,4530.0,10.0,0.0,1.0,0.0,0.0,0,0.0,0.009571421741193456
0.197036498,48.0,1.0,0.025570417,5083.0,9.0,0.0,0.0,0.0,2.0,0,1.0,0.005038305418079666
0.184451597,68.0,1.0,0.481733746,6459.0,9.0,0.0,1.0,0.0,0.0,0,1.0,0.08885655877849236
0.049513651,36.0,0.0,0.00803147,6100.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.00039766740259697
0.0412714,60.0,0.0,0.015687393,3505.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0006474406714602
0.662877592,56.0,0.0,0.234930007,10500.0,7.0,0.0,1.0,0.0,1.0,0,0.0,0.15572983732870313
0.9999999,28.0,1.0,0.059033563,4200.0,3.0,0.0,0.0,0.0,0.0,0,1.0,0.0590335570966437
0.00478687,52.0,0.0,0.183003597,2223.0,7.0,0.0,0.0,0.0,1.0,0,0.0,0.0008760144283713901
0.853629274,56.0,0.0,0.402444988,2044.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.3435388229313787
0.283158612,56.0,0.0,0.72206651,13200.0,11.0,0.0,4.0,0.0,2.0,0,0.0,0.2044593507432841
0.06745414,76.0,0.0,44.17367367,5993.0,16.0,0.0,0.0,0.0,1.0,0,0.0,2.979697168050494
0.301621112,45.0,0.0,0.506721475,9000.0,11.0,0.0,2.0,0.0,4.0,0,0.0,0.1528378947637802
0.498037042,56.0,1.0,0.060571859,5315.0,9.0,0.0,0.0,0.0,1.0,0,1.0,0.030167029484801076
0.284077397,27.0,0.0,0.017902813,4300.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.005085784516017761
0.193900583,48.0,0.0,1450.0,0.0,6.0,0.0,1.0,0.0,0.0,0,0.0,281.15584535
0.487834144,54.0,0.0,0.193608275,7540.0,7.0,0.0,1.0,0.0,0.0,0,0.0,0.0944487271059416
0.941640379,41.0,1.0,0.410281147,7255.0,11.0,0.0,0.0,0.0,4.0,0,1.0,0.38633729475763473
0.174505658,54.0,0.0,0.130486951,10000.0,12.0,0.0,1.0,0.0,2.0,0,0.0,0.022770711244668757
0.013881945,70.0,0.0,0.003058104,4250.0,3.0,0.0,0.0,0.0,0.0,0,0.0,4.2452431532279995e-05
0.314700097,57.0,0.0,0.258133333,11249.0,10.0,0.0,2.0,0.0,0.0,0,0.0,0.08123458493403331
0.079073834,73.0,0.0,0.047211731,9001.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0037332125799466537
0.05201364,69.0,0.0,0.015245624,7083.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.00079298039831136
0.066113797,63.0,0.0,0.621679828,9750.0,24.0,0.0,2.0,0.0,2.0,0,0.0,0.041101613947386914
0.14415664,47.0,1.0,0.20748271,12000.0,5.0,0.0,1.0,0.0,2.0,0,1.0,0.0299100103316944
0.9999999,84.0,0.0,0.0,3174.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.059100294,66.0,0.0,0.061134632,5904.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.003613074724781808
0.22645157,43.0,0.0,1.633354154,1600.0,4.0,0.0,1.0,0.0,6.0,0,0.0,0.3698756125393218
0.063867285,75.0,0.0,0.049089124,9166.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.0031351890729083396
0.291414167,56.0,0.0,0.228958915,7520.0,9.0,0.0,2.0,0.0,0.0,0,0.0,0.0667218714919488
0.0,64.0,0.0,0.304316233,6880.0,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0
0.033715694,48.0,0.0,0.324168958,4000.0,12.0,0.0,1.0,0.0,1.0,0,0.0,0.01092958139222685
0.109875938,59.0,0.0,0.641262082,9000.0,17.0,0.0,2.0,0.0,0.0,0,0.0,0.07045927276358292
0.783279815,62.0,0.0,0.412107748,3600.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.3227956806135066
0.899164887,67.0,2.0,0.35400873,13058.0,7.0,0.0,1.0,0.0,0.0,0,2.0,0.3183122197074635
0.0,46.0,0.0,0.709423206,5963.0,4.0,0.0,2.0,0.0,2.0,0,0.0,0.0
0.243042376,59.0,0.0,0.178172255,6083.0,12.0,0.0,0.0,0.0,1.0,0,0.0,0.04330340819247788
0.323220238,34.0,0.0,0.304616849,2100.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.09845833043259007
0.9999999,26.0,1.0,0.215653622,1200.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.2156536004346378
0.9999999,59.0,0.0,0.092345968,6832.0,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0923459587654032
0.15930001,55.0,0.0,0.284371563,10000.0,12.0,0.0,2.0,1.0,2.0,0,1.0,0.04530039282961563
0.0,78.0,1.0,0.065319679,3612.0,6.0,0.0,0.0,0.0,0.0,0,1.0,0.0
0.9999999,61.0,0.0,0.00921731,6400.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.009217309078269
0.02413419,61.0,0.0,0.341996129,3616.0,11.0,0.0,1.0,0.0,1.0,0,0.0,0.00825379955655051
0.006016295,67.0,0.0,0.133818182,5499.0,6.0,0.0,0.0,0.0,1.0,0,0.0,0.00080508965927569
0.94101765,42.0,0.0,0.446924553,9900.0,6.0,0.0,0.0,0.0,1.0,0,0.0,0.42056389259136046
0.241233061,34.0,0.0,0.436912617,5000.0,11.0,0.0,2.0,0.0,0.0,0,0.0,0.10539776798843063
0.02709729,46.0,0.0,0.361374258,7916.0,10.0,0.0,2.0,0.0,0.0,0,0.0,0.00979226306756082
0.663486051,37.0,0.0,0.023032939,37250.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.015282033740033889
0.353332863,39.0,0.0,0.466349422,4412.0,9.0,0.0,0.0,0.0,2.0,0,0.0,0.1647765764336552
0.356822872,35.0,0.0,1.037136616,5950.0,11.0,0.0,2.0,0.0,2.0,0,0.0,0.37007406597748116
0.204159099,56.0,0.0,0.238965761,9900.0,13.0,0.0,2.0,0.0,0.0,0,0.0,0.04878703445760934
0.0,65.0,0.0,0.271220401,10979.0,8.0,0.0,2.0,0.0,1.0,0,0.0,0.0
0.584510387,55.0,0.0,0.347070283,6672.0,5.0,0.0,1.0,0.0,3.0,0,0.0,0.20286618543252952
0.300466241,60.0,0.0,0.497899733,18330.0,16.0,0.0,5.0,0.0,0.0,0,0.0,0.14960206116941366
0.696579559,49.0,0.0,0.457709947,13300.0,11.0,0.0,2.0,0.0,3.0,0,0.0,0.31883139303117336
0.843323239,29.0,0.0,0.106071514,4166.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.08945257275211385
0.969169236,59.0,0.0,0.18496099,7433.0,7.0,0.0,1.0,0.0,0.0,0,0.0,0.17925850136810365
0.057547123,40.0,0.0,0.246459481,5083.0,7.0,0.0,2.0,0.0,0.0,0,0.0,0.014183034067623163
0.085661908,44.0,0.0,0.945840555,2307.0,8.0,0.0,2.0,0.0,0.0,0,0.0,0.08102250660507894
0.093871041,66.0,0.0,1288.0,1.0,20.0,0.0,1.0,0.0,0.0,0,0.0,120.905900808
0.016942814,74.0,0.0,0.701738194,6500.0,8.0,0.0,1.0,0.0,0.0,0,0.0,0.011889419697637916
0.9999999,58.0,0.0,0.133577902,4633.0,1.0,1.0,0.0,0.0,1.0,0,1.0,0.13357788864220982
0.11068269,68.0,0.0,0.378642441,5833.0,4.0,0.0,1.0,0.0,0.0,0,0.0,0.04190916391804629
0.074355797,36.0,0.0,149.4230769,25.0,8.0,0.0,2.0,0.0,0.0,0,0.0,11.11047197309179
0.058885783,74.0,0.0,0.026394721,5000.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.001554273813151543
0.767910006,40.0,0.0,0.306224443,2200.0,3.0,0.0,0.0,0.0,2.0,0,0.0,0.23515281386147668
0.038160579,74.0,0.0,0.261581921,8849.0,5.0,0.0,2.0,0.0,0.0,0,0.0,0.00998211756129226
0.192185895,69.0,0.0,0.207123131,10500.0,16.0,0.0,1.0,0.0,0.0,0,0.0,0.03980614430643724
0.74195292,49.0,0.0,0.304185843,13688.0,5.0,0.0,1.0,0.0,5.0,0,0.0,0.22569157443651158
0.9999999,35.0,0.0,0.060622175,3760.0,1.0,0.0,0.0,0.0,2.0,0,0.0,0.0606221689377825
0.157116451,54.0,0.0,0.69062441,5300.0,7.0,0.0,1.0,0.0,2.0,0,0.0,0.1085084562731689
0.009666022,59.0,0.0,0.000363603,11000.0,6.0,0.0,0.0,0.0,1.0,0,0.0,3.514594597266e-06
0.9999999,64.0,4.0,3.323779193,941.0,12.0,0.0,2.0,0.0,4.0,0,4.0,3.323778860622081
0.204559246,73.0,0.0,0.053299492,4333.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.010902903895703031
0.9999999,46.0,2.0,0.830163348,4468.0,3.0,0.0,2.0,0.0,0.0,0,2.0,0.8301632649836652
0.091205212,51.0,0.0,0.43766182,20083.0,9.0,0.0,2.0,0.0,2.0,0,0.0,0.03991703907740583
0.9999999,28.0,0.0,0.0,3300.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.245250678,42.0,0.0,0.404856688,2511.0,10.0,0.0,1.0,0.0,3.0,0,0.0,0.09929137722483447
0.000843361,64.0,0.0,0.269485253,8916.0,9.0,0.0,2.0,0.0,0.0,0,0.0,0.000227273352455333
0.20164939,59.0,0.0,0.469921105,4055.0,6.0,0.0,1.0,0.0,0.0,0,0.0,0.09475930417137596
0.518648135,50.0,0.0,0.837151187,2400.0,6.0,0.0,1.0,0.0,0.0,0,0.0,0.4341869018505862
0.487614164,69.0,0.0,0.395653405,14125.0,16.0,0.0,2.0,0.0,1.0,0,0.0,0.19292620431282842
0.216595436,36.0,0.0,0.967437875,2333.0,8.0,1.0,1.0,0.0,2.0,0,1.0,0.2095426283385385
0.119348888,38.0,0.0,0.838397523,5166.0,10.0,0.0,1.0,0.0,1.0,0,0.0,0.10006181207200443
0.052560857,56.0,0.0,0.616947185,3445.0,4.0,0.0,2.0,0.0,0.0,0,0.0,0.03242727276733755
0.25494901,32.0,0.0,0.233890215,4189.0,5.0,0.0,2.0,0.0,0.0,0,0.0,0.05963007876293715
0.613077385,26.0,0.0,0.113904877,3300.0,4.0,0.0,0.0,0.0,1.0,0,0.0,0.06983250412990664
0.950928847,48.0,0.0,0.515486726,10847.0,13.0,0.0,2.0,0.0,1.0,0,0.0,0.4901911979989849
0.9999999,72.0,0.0,0.147812807,9166.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.1478127922187193
0.06672804,75.0,1.0,0.383090686,5700.0,8.0,0.0,2.0,0.0,1.0,0,1.0,0.025562890619035442
0.16386523,74.0,0.0,0.380764026,9606.0,10.0,0.0,2.0,0.0,0.0,0,0.0,0.06239398469621597
0.0,67.0,0.0,0.254542338,5833.0,10.0,0.0,1.0,0.0,0.0,0,0.0,0.0
0.049325112,30.0,0.0,0.428769018,2168.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.021149079834980013
0.279829799,66.0,0.0,0.252427184,4222.0,17.0,0.0,1.0,0.0,1.0,0,0.0,0.07063664816085602
0.226952796,58.0,0.0,0.481776765,8779.0,16.0,0.0,4.0,0.0,0.0,0,0.0,0.10934058386458495
0.016482531,71.0,0.0,0.155364697,7800.0,7.0,0.0,2.0,0.0,0.0,0,0.0,0.0025608034346081073
0.004928219,46.0,0.0,0.00159936,2500.0,5.0,0.0,0.0,0.0,0.0,0,0.0,7.88199633984e-06
0.552322384,76.0,0.0,0.070730976,30000.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.03906630128696678
0.153969206,28.0,0.0,0.29997447,3916.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.046186830966170815
0.848571921,46.0,0.0,0.686119507,4300.0,10.0,0.0,1.0,0.0,1.0,0,0.0,0.5822217480905629
0.317847365,25.0,0.0,0.024439014,4500.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0077678762030981095
0.260376554,49.0,0.0,0.437941608,7500.0,9.0,0.0,2.0,0.0,1.0,0,0.0,0.11402972674425882
0.013589427,72.0,0.0,0.002603319,6145.0,12.0,0.0,0.0,0.0,0.0,0,0.0,3.5377613508213e-05
0.050223465,63.0,0.0,0.179373125,9666.0,6.0,0.0,1.0,0.0,1.0,0,0.0,0.009008739865378125
0.343239713,66.0,0.0,0.404438406,4415.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.13881932240161746
0.943730715,73.0,0.0,0.610438956,10000.0,11.0,0.0,2.0,0.0,0.0,0,0.0,0.5760899924097336
0.8240064,53.0,5.0,0.217317236,13500.0,10.0,0.0,1.0,0.0,0.0,0,5.0,0.17907079329431042
0.125473787,52.0,0.0,0.585416308,5800.0,13.0,0.0,1.0,0.0,3.0,0,0.0,0.0734544011363184
0.760598795,47.0,0.0,0.321583357,3460.0,8.0,0.0,0.0,0.0,2.0,0,0.0,0.24459591382625484
0.9999999,56.0,0.0,0.201236139,5500.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.20123611887638612
0.008040918,81.0,2.0,0.007725517,4400.0,16.0,0.0,0.0,0.0,1.0,0,2.0,6.2120248704606e-05
0.271996769,40.0,0.0,0.84376157,2700.0,17.0,0.0,1.0,0.0,0.0,0,0.0,0.22950042084636735
0.323825689,88.0,0.0,0.458424508,2741.0,7.0,0.0,2.0,0.0,0.0,0,0.0,0.14844963215758603
0.225144629,47.0,0.0,0.294877711,6500.0,11.0,0.0,1.0,0.0,1.0,0,0.0,0.06639013284346422
0.007554711,55.0,0.0,0.251633826,20350.0,9.0,0.0,3.0,0.0,1.0,0,0.0,0.0019010208332542861
0.009482214,74.0,0.0,0.742902839,2500.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.0070443637006055455
0.037273952,63.0,0.0,0.953488372,1805.0,8.0,0.0,1.0,0.0,0.0,0,0.0,0.035540279810486144
0.035473158,82.0,0.0,0.004999107,5600.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.000177334112469906
0.351712983,59.0,0.0,0.319335487,6500.0,6.0,0.0,1.0,0.0,0.0,0,0.0,0.11231443671052771
0.570611308,58.0,0.0,1.265262597,3750.0,11.0,0.0,2.0,0.0,1.0,0,0.0,0.7219731454376469
0.051277949,43.0,0.0,0.183549577,8400.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.009412045848377574
0.250811037,77.0,0.0,0.512635379,3323.0,10.0,0.0,1.0,0.0,0.0,0,0.0,0.12857461100987802
0.820023223,33.0,0.0,0.142476254,6000.0,9.0,0.0,0.0,0.0,2.0,0,0.0,0.11683383700604663
0.471126444,50.0,0.0,1.137198622,3483.0,7.0,0.0,1.0,0.0,3.0,0,0.0,0.5357643429045602
0.033795888,49.0,0.0,0.003363331,11000.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.000113666757782928
0.0,61.0,0.0,0.283516653,13000.0,11.0,0.0,2.0,0.0,1.0,0,0.0,0.0
0.858111283,59.0,0.0,0.344164537,8216.0,10.0,0.0,1.0,0.0,2.0,0,0.0,0.2953314724081709
0.025234659,64.0,0.0,0.497370082,4752.0,11.0,0.0,1.0,0.0,0.0,0,0.0,0.012550964416072037
0.038249037,79.0,0.0,0.36537077,2777.0,9.0,0.0,2.0,0.0,1.0,0,0.0,0.01397508010044849
0.157977432,52.0,0.0,0.407372512,8490.0,15.0,0.0,2.0,0.0,1.0,0,0.0,0.06435566331314918
0.08460101,57.0,0.0,0.214973804,5916.0,10.0,0.0,1.0,0.0,1.0,0,0.0,0.01818700094194204
0.596540209,48.0,0.0,0.601855848,4633.0,16.0,0.0,1.0,0.0,1.0,0,0.0,0.3590312133537923
0.9999999,33.0,3.0,0.099296649,7250.0,2.0,1.0,0.0,1.0,1.0,0,5.0,0.0992966390703351
0.297772162,65.0,0.0,0.696185515,5950.0,18.0,0.0,5.0,0.0,0.0,0,0.0,0.20730466595463345
0.105432723,61.0,0.0,0.284021251,7340.0,12.0,0.0,2.0,0.0,1.0,0,0.0,0.029945133882796474
0.42667765,61.0,0.0,0.457117595,7916.0,11.0,0.0,1.0,0.0,1.0,0,0.0,0.19504186120825176
0.373141222,55.0,1.0,0.158709751,35000.0,28.0,0.0,3.0,0.0,0.0,0,1.0,0.059221150431455725
0.699102084,40.0,0.0,0.459542431,13680.0,10.0,0.0,2.0,0.0,3.0,0,0.0,0.32126707119852616
0.127672666,30.0,0.0,0.467512579,4570.0,5.0,0.0,1.0,0.0,1.0,0,0.0,0.05968857734946561
0.022570702,65.0,0.0,0.008543901,5500.0,6.0,0.0,0.0,0.0,1.0,0,0.0,0.00019284184338850201
0.893273938,43.0,0.0,0.726424361,6107.0,18.0,0.0,1.0,0.0,4.0,0,0.0,0.6488959496096036
0.0,61.0,0.0,0.312114433,14750.0,10.0,0.0,3.0,0.0,0.0,0,0.0,0.0
0.096935449,27.0,0.0,0.005985267,2171.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0005801845440298831
0.521731784,52.0,0.0,0.280500768,25400.0,21.0,0.0,2.0,0.0,2.0,0,0.0,0.14634616610201012
0.245236427,64.0,0.0,0.23208707,9922.0,14.0,0.0,2.0,0.0,0.0,0,0.0,0.056916203799698896
0.094721389,38.0,0.0,0.393989983,5390.0,20.0,0.0,2.0,0.0,1.0,0,0.0,0.03731927844184639
0.601856192,35.0,0.0,0.352568424,7416.0,11.0,0.0,2.0,0.0,0.0,0,0.0,0.2121954890880814
0.412729364,37.0,1.0,0.274509804,2345.0,6.0,0.0,0.0,0.0,2.0,0,1.0,0.11329825681668466
0.155084492,35.0,0.0,0.257376466,5625.0,6.0,0.0,2.0,0.0,0.0,0,0.0,0.039915098482365276
0.050820177,56.0,0.0,0.474790817,4660.0,15.0,0.0,2.0,0.0,3.0,0,0.0,0.02412895335791461
0.011522292,34.0,0.0,0.260594742,6960.0,10.0,0.0,1.0,0.0,1.0,0,0.0,0.003002648710988664
0.026649334,61.0,0.0,0.0029521,10500.0,3.0,0.0,0.0,0.0,0.0,0,0.0,7.86714989014e-05
0.355149532,57.0,0.0,0.044301401,2640.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.01573362183209433
0.825766969,58.0,0.0,0.294262421,6500.0,9.0,0.0,1.0,0.0,0.0,0,0.0,0.24299218747977194
0.637082651,34.0,0.0,0.269273495,4500.0,5.0,0.0,0.0,0.0,5.0,0,0.0,0.17154947203863524
0.139432491,65.0,0.0,371.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,51.729454161
0.110696941,74.0,0.0,0.313345091,1700.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.03468634305106663
0.919123235,52.0,0.0,2.211490425,1200.0,9.0,0.0,1.0,0.0,1.0,0,0.0,2.032632233597525
0.10940485,50.0,0.0,0.450877653,3816.0,13.0,0.0,1.0,0.0,2.0,0,0.0,0.04932820199481705
0.018475688,49.0,0.0,0.162335066,2500.0,6.0,0.0,0.0,0.0,1.0,0,0.0,0.002999252030875408
0.746253746,23.0,0.0,0.130773845,3333.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.09759047171007337
0.609501569,47.0,0.0,0.52409417,10873.0,11.0,0.0,2.0,0.0,6.0,0,0.0,0.31943621891875273
0.000838656,35.0,0.0,0.360223237,1970.0,9.0,0.0,1.0,0.0,0.0,0,0.0,0.000302103379049472
0.381665458,45.0,0.0,0.688577856,4000.0,9.0,0.0,2.0,0.0,3.0,0,0.0,0.26280638277889806
0.153213451,77.0,0.0,0.292223095,2545.0,9.0,0.0,1.0,0.0,0.0,0,0.0,0.04477250884685084
0.576351207,65.0,0.0,0.301519757,6579.0,9.0,0.0,1.0,0.0,1.0,0,0.0,0.1737812758812967
0.084549625,63.0,0.0,0.303095752,12500.0,13.0,0.0,3.0,0.0,4.0,0,0.0,0.025626632170693
0.009499525,45.0,0.0,0.001769912,2824.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.68133232918e-05
0.073268083,76.0,0.0,0.162917519,4400.0,6.0,0.0,1.0,0.0,0.0,0,0.0,0.011936654304246078
0.351061603,51.0,0.0,0.429894737,4749.0,15.0,0.0,1.0,0.0,1.0,0,0.0,0.1509195354924834
0.000407072,57.0,0.0,0.0,4236.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.003555358,70.0,0.0,0.18566124,3500.0,13.0,0.0,1.0,0.0,1.0,0,0.0,0.0006600921749239201
